NAT,Y70-74,NR,T,DK	305320 	285722 	267040 	249330 	: 
NAT,Y70-74,NR,T,EE	44325 	45496 	47093 b	48980 	: 
NAT,Y70-74,NR,T,EL	507881 	488851 	479390 	484556 	: 
NAT,Y70-74,NR,T,ES	1953801 	1878290 	1854162 	1719111 	: 
NAT,Y70-74,NR,T,FI	272809 	259189 	236895 	233934 	: 
NAT,Y70-74,NR,T,FR	2625944 p	2366860 p	2291453 p	2256407 	: 
NAT,Y70-74,NR,T,HR	179647 	179275 	191247 	200070 	: 
NAT,Y70-74,NR,T,HU	453036 	452922 	456870 	442002 	: 
NAT,Y70-74,NR,T,IE	159550 	149793 	142073 	136328 	: 
NAT,Y70-74,NR,T,IS	11591 	10984 	10228 	9632 	: 
NAT,Y70-74,NR,T,IT	2932513 e	2815409 	2922991 	3008203 	: 
NAT,Y70-74,NR,T,LI	1247 	1200 	1197 	1103 	: 
NAT,Y70-74,NR,T,LT	123369 	129173 	132015 	138226 	: 
NAT,Y70-74,NR,T,LU	13763 b	13430 	13585 	13713 	: 
NAT,Y70-74,NR,T,LV	68859 	73982 	77620 	79936 	: 
NAT,Y70-74,NR,T,MT	21696 	19093 	16972 	15013 	: 
NAT,Y70-74,NR,T,NL	794375 	716168 	702104 	675349 	: 
NAT,Y70-74,NR,T,NO	226840 	206158 	192390 	179278 	: 
NAT,Y70-74,NR,T,PL	1294526 ep	1203345 ep	1223427 p	1247613 p	: 
NAT,Y70-74,NR,T,PT	501037 	490958 	478205 	473831 	: 
NAT,Y70-74,NR,T,RO	770786 	756505 	788986 	811978 	: 
NAT,Y70-74,NR,T,SE	522826 	494910 	463675 	433909 	: 
NAT,Y70-74,NR,T,SI	85268 	84473 	89106 	90229 	: 
NAT,Y70-74,NR,T,SK	194768 	190983 	189670 	184242 	: 
NAT,Y70-74,NR,T,UK	2894490 	2701773 	2588841 	2502931 	: 
NAT,Y75-79,NR,F,AT	198800 	183756 	164508 	146380 	: 
NAT,Y75-79,NR,F,BE	199184 	206874 	210356 	210314 	: 
NAT,Y75-79,NR,F,BG	166513 	167964 	168729 	174738 	: 
NAT,Y75-79,NR,F,CH	138638 	135391 	134590 	133935 	: 
NAT,Y75-79,NR,F,CY	13450 	12818 	12305 	11818 	: 
NAT,Y75-79,NR,F,CZ	200559 	191777 	184011 	181629 	: 
NAT,Y75-79,NR,F,DE	2349123 	2314919 	2239470 b	2135426 	1881823 
NAT,Y75-79,NR,F,DK	105734 	102457 	98846 	96122 	: 
NAT,Y75-79,NR,F,EE	29723 	28807 	28580 b	27552 	: 
NAT,Y75-79,NR,F,EL	260598 	270346 	275782 	276375 	: 
NAT,Y75-79,NR,F,ES	825418 	861127 	850378 	909293 	: 
NAT,Y75-79,NR,F,FI	118737 	111248 	112232 	108626 	: 
NAT,Y75-79,NR,F,FR	1146932 p	1182932 p	1206569 p	1224310 	: 
NAT,Y75-79,NR,F,HR	104231 	106360 	107496 	108200 	: 
NAT,Y75-79,NR,F,HU	222619 	219975 	215730 	214115 	: 
NAT,Y75-79,NR,F,IE	59086 	58185 	57047 	55919 	: 
NAT,Y75-79,NR,F,IS	4016 	3998 	3945 	3951 	: 
NAT,Y75-79,NR,F,IT	1540764 e	1535792 	1509133 	1477880 	: 
NAT,Y75-79,NR,F,LI	526 	485 	434 	455 	: 
NAT,Y75-79,NR,F,LT	79345 	80116 	80640 	80089 	: 
NAT,Y75-79,NR,F,LU	6742 b	6826 	6789 	6646 	: 
NAT,Y75-79,NR,F,LV	44697 	43632 	42375 	40742 	: 
NAT,Y75-79,NR,F,MT	7732 	7953 	7994 	7778 	: 
NAT,Y75-79,NR,F,NL	302922 	298660 	291301 	285144 	: 
NAT,Y75-79,NR,F,NO	78113 	76744 	74392 	72123 	: 
NAT,Y75-79,NR,F,PL	695818 ep	711055 ep	717547 p	718943 p	: 
NAT,Y75-79,NR,F,PT	245039 	249771 	253104 	252489 	: 
NAT,Y75-79,NR,F,RO	439160 	455315 	459957 	456202 	: 
NAT,Y75-79,NR,F,SE	183449 	178880 	174334 	168962 	: 
NAT,Y75-79,NR,F,SI	44160 	44078 	43765 	43591 	: 
NAT,Y75-79,NR,F,SK	92495 	89631 	87380 	85856 	: 
NAT,Y75-79,NR,F,UK	1127033 	1126298 	1118652 	1109704 	: 
NAT,Y75-79,NR,M,AT	155956 	143488 	126920 	110290 	: 
NAT,Y75-79,NR,M,BE	155470 	160815 	162472 	161576 	: 
NAT,Y75-79,NR,M,BG	104809 	106179 	107236 	111880 	: 
NAT,Y75-79,NR,M,CH	107044 	102910 	101946 	100745 	: 
NAT,Y75-79,NR,M,CY	11315 	10743 	10137 	9663 	: 
NAT,Y75-79,NR,M,CZ	135627 	128420 	121467 	118954 	: 
NAT,Y75-79,NR,M,DE	1846891 	1810195 	1739888 b	1645158 	1421602 
NAT,Y75-79,NR,M,DK	90650 	87152 	83572 	80309 	: 
NAT,Y75-79,NR,M,EE	13830 	13349 	13186 b	12685 	: 
NAT,Y75-79,NR,M,EL	204125 	209744 	213187 	213735 	: 
NAT,Y75-79,NR,M,ES	638106 	656752 	642022 	687440 	: 
NAT,Y75-79,NR,M,FI	91167 	84144 	84425 	81216 	: 
NAT,Y75-79,NR,M,FR	874512 p	890969 p	898747 p	897457 	: 
NAT,Y75-79,NR,M,HR	66978 	67922 	68038 	67877 	: 
NAT,Y75-79,NR,M,HU	122359 	118037 	114658 	113285 	: 
NAT,Y75-79,NR,M,IE	52498 	50723 	49619 	48002 	: 
NAT,Y75-79,NR,M,IS	3699 	3612 	3575 	3536 	: 
NAT,Y75-79,NR,M,IT	1229942 e	1216905 	1184786 	1146493 	: 
NAT,Y75-79,NR,M,LI	378 	364 	324 	305 	: 
NAT,Y75-79,NR,M,LT	38483 	38896 	39039 	38702 	: 
NAT,Y75-79,NR,M,LU	5159 b	5265 	5196 	5038 	: 
NAT,Y75-79,NR,M,LV	20397 	19737 	19330 	18627 	: 
NAT,Y75-79,NR,M,MT	5929 	6116 	6101 	5864 	: 
NAT,Y75-79,NR,M,NL	258549 	251513 	241945 	233476 	: 
NAT,Y75-79,NR,M,NO	66978 	65108 	62029 	59479 	: 
NAT,Y75-79,NR,M,PL	418728 ep	424267 ep	425667 p	424876 p	: 
NAT,Y75-79,NR,M,PT	176000 	179223 	180553 	179754 	: 
NAT,Y75-79,NR,M,RO	273125 	283227 	287134 	286733 	: 
NAT,Y75-79,NR,M,SE	161947 	155959 	150602 	143714 	: 
NAT,Y75-79,NR,M,SI	31734 	31130 	30423 	29472 	: 
NAT,Y75-79,NR,M,SK	52557 	50360 	48589 	47747 	: 
NAT,Y75-79,NR,M,UK	960533 	962097 	957831 	937580 	: 
NAT,Y75-79,NR,T,AT	354756 	327244 	291428 	256670 	: 
NAT,Y75-79,NR,T,BE	354654 	367689 	372828 	371890 	: 
NAT,Y75-79,NR,T,BG	271322 	274143 	275965 	286618 	: 
NAT,Y75-79,NR,T,CH	245682 	238301 	236536 	234680 	: 
NAT,Y75-79,NR,T,CY	24765 	23561 	22442 	21481 	: 
NAT,Y75-79,NR,T,CZ	336186 	320197 	305478 	300583 	: 
NAT,Y75-79,NR,T,DE	4196014 	4125114 	3979358 b	3780584 	3303425 
NAT,Y75-79,NR,T,DK	196384 	189609 	182418 	176431 	: 
NAT,Y75-79,NR,T,EE	43553 	42156 	41766 b	40237 	: 
NAT,Y75-79,NR,T,EL	464723 	480090 	488969 	490110 	: 
NAT,Y75-79,NR,T,ES	1463524 	1517879 	1492400 	1596733 	: 
NAT,Y75-79,NR,T,FI	209904 	195392 	196657 	189842 	: 
NAT,Y75-79,NR,T,FR	2021444 p	2073901 p	2105316 p	2121767 	: 
NAT,Y75-79,NR,T,HR	171209 	174282 	175534 	176077 	: 
NAT,Y75-79,NR,T,HU	344978 	338012 	330388 	327400 	: 
NAT,Y75-79,NR,T,IE	111584 	108908 	106666 	103921 	: 
NAT,Y75-79,NR,T,IS	7715 	7610 	7520 	7487 	: 
NAT,Y75-79,NR,T,IT	2770706 e	2752697 	2693919 	2624373 	: 
NAT,Y75-79,NR,T,LI	904 	849 	758 	760 	: 
NAT,Y75-79,NR,T,LT	117828 	119012 	119679 	118791 	: 
NAT,Y75-79,NR,T,LU	11901 b	12091 	11985 	11684 	: 
NAT,Y75-79,NR,T,LV	65094 	63369 	61705 	59369 	: 
NAT,Y75-79,NR,T,MT	13661 	14069 	14095 	13642 	: 
NAT,Y75-79,NR,T,NL	561471 	550173 	533246 	518620 	: 
NAT,Y75-79,NR,T,NO	145091 	141852 	136421 	131602 	: 
NAT,Y75-79,NR,T,PL	1114546 ep	1135322 ep	1143214 p	1143819 p	: 
NAT,Y75-79,NR,T,PT	421039 	428994 	433657 	432243 	: 
NAT,Y75-79,NR,T,RO	712285 	738542 	747091 	742935 	: 
NAT,Y75-79,NR,T,SE	345396 	334839 	324936 	312676 	: 
NAT,Y75-79,NR,T,SI	75894 	75208 	74188 	73063 	: 
NAT,Y75-79,NR,T,SK	145052 	139991 	135969 	133603 	: 
NAT,Y75-79,NR,T,UK	2087566 	2088395 	2076483 	2047284 	: 
NAT,Y80-84,NR,F,AT	123050 	124679 	127457 	129618 	: 
NAT,Y80-84,NR,F,BE	178863 	181620 	185093 	185481 	: 
NAT,Y80-84,NR,F,BG	131123 	129233 	130032 	125412 	: 
NAT,Y80-84,NR,F,CH	115826 	115244 	115152 	114601 	: 
NAT,Y80-84,NR,F,CY	9282 	8951 	8659 	8408 	: 
NAT,Y80-84,NR,F,CZ	145001 	147341 	151027 	151887 	: 
NAT,Y80-84,NR,F,DE	1560654 	1473930 	1413275 b	1369598 	1418568 
NAT,Y80-84,NR,F,DK	72904 	70698 	69279 	68009 	: 
NAT,Y80-84,NR,F,EE	21361 	21133 	20862 b	21091 	: 
NAT,Y80-84,NR,F,EL	224335 	220683 	216931 	212649 	: 
NAT,Y80-84,NR,F,ES	844786 	835600 	837102 	828130 	: 
NAT,Y80-84,NR,F,FI	87315 	87110 	87645 	88767 	: 
NAT,Y80-84,NR,F,FR	1093389 p	1106809 p	1120408 p	1117341 	: 
NAT,Y80-84,NR,F,HR	81764 	81001 	80517 	78754 	: 
NAT,Y80-84,NR,F,HU	160524 	159986 	161678 	161221 	: 
NAT,Y80-84,NR,F,IE	45145 	43613 	42745 	41813 	: 
NAT,Y80-84,NR,F,IS	3353 	3341 	3432 	3441 	: 
NAT,Y80-84,NR,F,IT	1221447 e	1220254 	1225775 	1214721 	: 
NAT,Y80-84,NR,F,LI	368 	352 	343 	320 	: 
NAT,Y80-84,NR,F,LT	62256 	60879 	60476 	60177 	: 
NAT,Y80-84,NR,F,LU	5509 b	5731 	5881 	5956 	: 
NAT,Y80-84,NR,F,LV	30034 	29580 	29579 	29690 	: 
NAT,Y80-84,NR,F,MT	6221 	6057 	5894 	5719 	: 
NAT,Y80-84,NR,F,NL	231527 	229502 	229305 	227139 	: 
NAT,Y80-84,NR,F,NO	59024 	59437 	60411 	61296 	: 
NAT,Y80-84,NR,F,PL	575569 ep	572189 ep	574158 p	572081 p	: 
NAT,Y80-84,NR,F,PT	211623 	207968 	204334 	199094 	: 
NAT,Y80-84,NR,F,RO	323280 	312780 	312232 	305889 	: 
NAT,Y80-84,NR,F,SE	136569 	135593 	136911 	137594 	: 
NAT,Y80-84,NR,F,SI	36456 	36222 	36528 	36078 	: 
NAT,Y80-84,NR,F,SK	65295 	65523 	65790 	65651 	: 
NAT,Y80-84,NR,F,UK	890906 	880421 	878881 	869819 	: 
NAT,Y80-84,NR,M,AT	80930 	80683 	81921 	82417 	: 
NAT,Y80-84,NR,M,BE	120167 	120111 	120512 	118377 	: 
NAT,Y80-84,NR,M,BG	74673 	74684 	75910 	74410 	: 
NAT,Y80-84,NR,M,CH	78149 	76840 	75380 	73412 	: 
NAT,Y80-84,NR,M,CY	6819 	6558 	6309 	6036 	: 
NAT,Y80-84,NR,M,CZ	82148 	82792 	83843 	83745 	: 
NAT,Y80-84,NR,M,DE	1060496 	984953 	924142 b	875557 	873283 
NAT,Y80-84,NR,M,DK	54759 	52271 	50324 	48757 	: 
NAT,Y80-84,NR,M,EE	8271 	8107 	8079 b	8184 	: 
NAT,Y80-84,NR,M,EL	161219 	159657 	158825 	156458 	: 
NAT,Y80-84,NR,M,ES	566995 	561259 	557678 	546895 	: 
NAT,Y80-84,NR,M,FI	56740 	55945 	54604 	53758 	: 
NAT,Y80-84,NR,M,FR	706255 p	706358 p	702875 p	692252 	: 
NAT,Y80-84,NR,M,HR	43491 	42255 	41582 	40206 	: 
NAT,Y80-84,NR,M,HU	73336 	74160 	75083 	75035 	: 
NAT,Y80-84,NR,M,IE	34782 	33208 	32158 	30826 	: 
NAT,Y80-84,NR,M,IS	2718 	2763 	2796 	2778 	: 
NAT,Y80-84,NR,M,IT	835009 e	821558 	809713 	789256 	: 
NAT,Y80-84,NR,M,LI	205 	200 	195 	182 	: 
NAT,Y80-84,NR,M,LT	25220 	24635 	24697 	24799 	: 
NAT,Y80-84,NR,M,LU	3715 b	3858 	3936 	3990 	: 
NAT,Y80-84,NR,M,LV	11264 	11075 	10958 	11115 	: 
NAT,Y80-84,NR,M,MT	4095 	3745 	3530 	3344 	: 
NAT,Y80-84,NR,M,NL	165320 	160678 	156722 	151773 	: 
NAT,Y80-84,NR,M,NO	43649 	43013 	43376 	43445 	: 
NAT,Y80-84,NR,M,PL	290842 ep	287865 ep	287369 p	284824 p	: 
NAT,Y80-84,NR,M,PT	132747 	130545 	127261 	123106 	: 
NAT,Y80-84,NR,M,RO	184056 	179691 	180113 	177957 	: 
NAT,Y80-84,NR,M,SE	104064 	101472 	99991 	99284 	: 
NAT,Y80-84,NR,M,SI	20553 	19694 	19194 	18555 	: 
NAT,Y80-84,NR,M,SK	31237 	31267 	31146 	30966 	: 
NAT,Y80-84,NR,M,UK	684237 	665944 	653322 	645023 	: 
NAT,Y80-84,NR,T,AT	203980 	205362 	209378 	212035 	: 
NAT,Y80-84,NR,T,BE	299030 	301731 	305605 	303858 	: 
NAT,Y80-84,NR,T,BG	205796 	203917 	205942 	199822 	: 
NAT,Y80-84,NR,T,CH	193975 	192084 	190532 	188013 	: 
NAT,Y80-84,NR,T,CY	16101 	15509 	14968 	14444 	: 
NAT,Y80-84,NR,T,CZ	227149 	230133 	234870 	235632 	: 
NAT,Y80-84,NR,T,DE	2621150 	2458883 	2337417 b	2245155 	2291851 
NAT,Y80-84,NR,T,DK	127663 	122969 	119603 	116766 	: 
NAT,Y80-84,NR,T,EE	29632 	29240 	28941 b	29275 	: 
NAT,Y80-84,NR,T,EL	385554 	380340 	375756 	369107 	: 
NAT,Y80-84,NR,T,ES	1411781 	1396859 	1394780 	1375025 	: 
NAT,Y80-84,NR,T,FI	144055 	143055 	142249 	142525 	: 
NAT,Y80-84,NR,T,FR	1799644 p	1813167 p	1823283 p	1809593 	: 
NAT,Y80-84,NR,T,HR	125255 	123256 	122099 	118960 	: 
NAT,Y80-84,NR,T,HU	233860 	234146 	236761 	236256 	: 
NAT,Y80-84,NR,T,IE	79927 	76821 	74903 	72639 	: 
NAT,Y80-84,NR,T,IS	6071 	6104 	6228 	6219 	: 
NAT,Y80-84,NR,T,IT	2056456 e	2041812 	2035488 	2003977 	: 
NAT,Y80-84,NR,T,LI	573 	552 	538 	502 	: 
NAT,Y80-84,NR,T,LT	87476 	85514 	85173 	84976 	: 
NAT,Y80-84,NR,T,LU	9224 b	9589 	9817 	9946 	: 
NAT,Y80-84,NR,T,LV	41298 	40655 	40537 	40805 	: 
NAT,Y80-84,NR,T,MT	10316 	9802 	9424 	9063 	: 
NAT,Y80-84,NR,T,NL	396847 	390180 	386027 	378912 	: 
NAT,Y80-84,NR,T,NO	102673 	102450 	103787 	104741 	: 
NAT,Y80-84,NR,T,PL	866411 ep	860054 ep	861527 p	856905 p	: 
NAT,Y80-84,NR,T,PT	344370 	338513 	331595 	322200 	: 
NAT,Y80-84,NR,T,RO	507336 	492471 	492345 	483846 	: 
NAT,Y80-84,NR,T,SE	240633 	237065 	236902 	236878 	: 
NAT,Y80-84,NR,T,SI	57009 	55916 	55722 	54633 	: 
NAT,Y80-84,NR,T,SK	96532 	96790 	96936 	96617 	: 
NAT,Y80-84,NR,T,UK	1575143 	1546365 	1532203 	1514842 	: 
NAT,Y85-89,NR,F,AT	91775 	92190 	93519 	94609 	: 
NAT,Y85-89,NR,F,BE	128327 	125140 	122222 	120114 	: 
NAT,Y85-89,NR,F,BG	63593 	63143 	61686 	61553 	: 
NAT,Y85-89,NR,F,CH	82297 	81411 	80229 	79212 	: 
NAT,Y85-89,NR,F,CY	5355 	4787 	4820 	4600 	: 
NAT,Y85-89,NR,F,CZ	94344 	92466 	90399 	89149 	: 
NAT,Y85-89,NR,F,DE	961688 	967062 	964628 b	954356 	: 
NAT,Y85-89,NR,F,DK	46156 	46426 	46680 	47013 	: 
NAT,Y85-89,NR,F,EE	13704 	13283 	12928 b	12448 	: 
NAT,Y85-89,NR,F,EL	132306 	129829 	126917 	120725 	: 
NAT,Y85-89,NR,F,ES	578501 	564451 	546001 	530238 	: 
NAT,Y85-89,NR,F,FI	63416 	63010 	61765 	60114 	: 
NAT,Y85-89,NR,F,FR	828959 p	818401 p	804188 p	794974 	: 
NAT,Y85-89,NR,F,HR	42263 	40452 	38735 	37406 	: 
NAT,Y85-89,NR,F,HU	93537 	92557 	91340 	89550 	: 
NAT,Y85-89,NR,F,IE	27830 	26943 	26763 	26332 	: 
NAT,Y85-89,NR,F,IS	2431 	2401 	2311 	2226 	: 
NAT,Y85-89,NR,F,IT	867696 e	853623 	833671 	821586 	: 
NAT,Y85-89,NR,F,LI	203 	212 	226 	240 	: 
NAT,Y85-89,NR,F,LT	36114 	35440 	34892 	34123 	: 
NAT,Y85-89,NR,F,LU	4171 b	4235 	4029 	3873 	: 
NAT,Y85-89,NR,F,LV	17872 	17659 	17197 	16811 	: 
NAT,Y85-89,NR,F,MT	3561 	3318 	3164 	3142 	: 
NAT,Y85-89,NR,F,NL	153440 	151329 	148566 	146763 	: 
NAT,Y85-89,NR,F,NO	44558 	44856 	44897 	45684 	: 
NAT,Y85-89,NR,F,PL	365660 ep	352864 ep	340200 p	325995 p	: 
NAT,Y85-89,NR,F,PT	129181 	124525 	119307 	115942 	: 
NAT,Y85-89,NR,F,RO	166381 	161932 	155556 	151105 	: 
NAT,Y85-89,NR,F,SE	99108 	99431 	99588 	100556 	: 
NAT,Y85-89,NR,F,SI	23652 	23167 	22293 	21708 	: 
NAT,Y85-89,NR,F,SK	37792 	36701 	35685 	34700 	: 
NAT,Y85-89,NR,F,UK	597040 	587379 	582401 	570249 	: 
NAT,Y85-89,NR,M,AT	48894 	47535 	45699 	43386 	: 
NAT,Y85-89,NR,M,BE	68031 	64682 	61597 	59427 	: 
NAT,Y85-89,NR,M,BG	33634 	33520 	32581 	32111 	: 
NAT,Y85-89,NR,M,CH	44560 	42988 	41733 	40489 	: 
NAT,Y85-89,NR,M,CY	3436 	3222 	3229 	3039 	: 
NAT,Y85-89,NR,M,CZ	43187 	41513 	39847 	38043 	: 
NAT,Y85-89,NR,M,DE	506900 	493289 	469911 b	435973 	: 
NAT,Y85-89,NR,M,DK	27783 	27278 	26893 	26289 	: 
NAT,Y85-89,NR,M,EE	4294 	4014 	3694 b	3449 	: 
NAT,Y85-89,NR,M,EL	91305 	88121 	83519 	77494 	: 
NAT,Y85-89,NR,M,ES	321252 	308066 	294479 	281235 	: 
NAT,Y85-89,NR,M,FI	31261 	29939 	28582 	27262 	: 
NAT,Y85-89,NR,M,FR	429061 p	416510 p	402516 p	390804 	: 
NAT,Y85-89,NR,M,HR	18266 	17286 	16026 	14668 	: 
NAT,Y85-89,NR,M,HU	36573 	35770 	34568 	33291 	: 
NAT,Y85-89,NR,M,IE	16821 	15631 	14780 	13954 	: 
NAT,Y85-89,NR,M,IS	1655 	1628 	1555 	1475 	: 
NAT,Y85-89,NR,M,IT	464642 e	445975 	425353 	409858 	: 
NAT,Y85-89,NR,M,LI	102 	99 	90 	82 	: 
NAT,Y85-89,NR,M,LT	12555 	12178 	11362 	10641 	: 
NAT,Y85-89,NR,M,LU	2325 b	2212 	2046 	1853 	: 
NAT,Y85-89,NR,M,LV	5534 	5195 	4789 	4370 	: 
NAT,Y85-89,NR,M,MT	1819 	1757 	1729 	1694 	: 
NAT,Y85-89,NR,M,NL	84132 	80828 	77127 	73770 	: 
NAT,Y85-89,NR,M,NO	26131 	25916 	25548 	25355 	: 
NAT,Y85-89,NR,M,PL	151866 ep	143155 ep	134306 p	125025 p	: 
NAT,Y85-89,NR,M,PT	66160 	62002 	58634 	57216 	: 
NAT,Y85-89,NR,M,RO	87326 	85151 	82184 	79261 	: 
NAT,Y85-89,NR,M,SE	60151 	59317 	58751 	58498 	: 
NAT,Y85-89,NR,M,SI	9761 	9173 	8391 	7781 	: 
NAT,Y85-89,NR,M,SK	15130 	14537 	14022 	13538 	: 
NAT,Y85-89,NR,M,UK	378849 	368484 	349843 	340363 	: 
NAT,Y85-89,NR,T,AT	140669 	139725 	139218 	137995 	: 
NAT,Y85-89,NR,T,BE	196358 	189822 	183819 	179541 	: 
NAT,Y85-89,NR,T,BG	97227 	96663 	94267 	93664 	: 
NAT,Y85-89,NR,T,CH	126857 	124399 	121962 	119701 	: 
NAT,Y85-89,NR,T,CY	8791 	8009 	8049 	7639 	: 
NAT,Y85-89,NR,T,CZ	137531 	133979 	130246 	127192 	: 
NAT,Y85-89,NR,T,DE	1468588 	1460351 	1434539 b	1390329 	: 
NAT,Y85-89,NR,T,DK	73939 	73704 	73573 	73302 	: 
NAT,Y85-89,NR,T,EE	17998 	17297 	16622 b	15897 	: 
NAT,Y85-89,NR,T,EL	223611 	217950 	210436 	198219 	: 
NAT,Y85-89,NR,T,ES	899753 	872517 	840480 	811473 	: 
NAT,Y85-89,NR,T,FI	94677 	92949 	90347 	87376 	: 
NAT,Y85-89,NR,T,FR	1258020 p	1234911 p	1206704 p	1185778 	: 
NAT,Y85-89,NR,T,HR	60529 	57738 	54761 	52074 	: 
NAT,Y85-89,NR,T,HU	130110 	128327 	125908 	122841 	: 
NAT,Y85-89,NR,T,IE	44651 	42574 	41543 	40286 	: 
NAT,Y85-89,NR,T,IS	4086 	4029 	3866 	3701 	: 
NAT,Y85-89,NR,T,IT	1332338 e	1299598 	1259024 	1231444 	: 
NAT,Y85-89,NR,T,LI	305 	311 	316 	322 	: 
NAT,Y85-89,NR,T,LT	48669 	47618 	46254 	44764 	: 
NAT,Y85-89,NR,T,LU	6496 b	6447 	6075 	5726 	: 
NAT,Y85-89,NR,T,LV	23406 	22854 	21986 	21181 	: 
NAT,Y85-89,NR,T,MT	5380 	5075 	4893 	4836 	: 
NAT,Y85-89,NR,T,NL	237572 	232157 	225693 	220533 	: 
NAT,Y85-89,NR,T,NO	70689 	70772 	70445 	71039 	: 
NAT,Y85-89,NR,T,PL	517526 ep	496019 ep	474506 p	451020 p	: 
NAT,Y85-89,NR,T,PT	195341 	186527 	177941 	173158 	: 
NAT,Y85-89,NR,T,RO	253707 	247083 	237740 	230366 	: 
NAT,Y85-89,NR,T,SE	159259 	158748 	158339 	159054 	: 
NAT,Y85-89,NR,T,SI	33413 	32340 	30684 	29489 	: 
NAT,Y85-89,NR,T,SK	52922 	51238 	49707 	48238 	: 
NAT,Y85-89,NR,T,UK	975889 	955863 	932244 	910612 	: 
NAT,Y90-94,NR,F,AT	47627 	47577 	47077 	44620 	: 
NAT,Y90-94,NR,F,BE	58754 	57327 	56556 	53142 	: 
NAT,Y90-94,NR,F,BG	20216 	19172 	18523 	17233 	: 
NAT,Y90-94,NR,F,CH	40251 	39365 	38831 	36945 	: 
NAT,Y90-94,NR,F,CY	1847 	1959 	1689 	1644 	: 
NAT,Y90-94,NR,F,CZ	36179 	34882 	33885 	31373 	: 
NAT,Y90-94,NR,F,DE	448073 	445580 	444316 b	430504 	: 
NAT,Y90-94,NR,F,DK	23923 	23816 	24016 	23460 	: 
NAT,Y90-94,NR,F,EE	5307 	5039 	4619 b	4207 	: 
NAT,Y90-94,NR,F,EL	50983 	45379 	41534 	39129 	: 
NAT,Y90-94,NR,F,ES	268175 	256144 	247926 	232156 	: 
NAT,Y90-94,NR,F,FI	28632 	27944 	26852 	25593 	: 
NAT,Y90-94,NR,F,FR	437873 p	432131 p	425734 p	397197 	: 
NAT,Y90-94,NR,F,HR	13494 	12957 	12707 	12021 	: 
NAT,Y90-94,NR,F,HU	36376 	35430 	34649 	33941 	: 
NAT,Y90-94,NR,F,IE	12469 	12142 	11417 	10871 	: 
NAT,Y90-94,NR,F,IS	1094 	1076 	1040 	996 	: 
NAT,Y90-94,NR,F,IT	416218 e	406304 	403171 	376996 	: 
NAT,Y90-94,NR,F,LI	120 	112 	112 	97 	: 
NAT,Y90-94,NR,F,LT	12887 	12297 	11572 	10600 	: 
NAT,Y90-94,NR,F,LU	1761 b	1723 	1691 	1561 	: 
NAT,Y90-94,NR,F,LV	6513 	6030 	5577 	5063 	: 
NAT,Y90-94,NR,F,MT	1399 	1361 	1293 	1179 	: 
NAT,Y90-94,NR,F,NL	70402 	70132 	69921 	67179 	: 
NAT,Y90-94,NR,F,NO	23979 	24154 	24811 	24385 	: 
NAT,Y90-94,NR,F,PL	142032 ep	133075 ep	121953 p	111185 p	: 
NAT,Y90-94,NR,F,PT	49232 	47234 	45928 	43789 	: 
NAT,Y90-94,NR,F,RO	57025 	54579 	50504 	46163 	: 
NAT,Y90-94,NR,F,SE	50833 	51462 	52129 	51482 	: 
NAT,Y90-94,NR,F,SI	9669 	9100 	8492 	7879 	: 
NAT,Y90-94,NR,F,SK	13737 	13392 	12865 	12114 	: 
NAT,Y90-94,NR,F,UK	286226 	300295 	301253 	297344 	: 
NAT,Y90-94,NR,M,AT	16145 	15220 	14465 	13507 	: 
NAT,Y90-94,NR,M,BE	22829 	22027 	20993 	19369 	: 
NAT,Y90-94,NR,M,BG	9382 	8866 	8674 	8235 	: 
NAT,Y90-94,NR,M,CH	16342 	15761 	15318 	14602 	: 
NAT,Y90-94,NR,M,CY	1080 	1077 	1009 	1073 	: 
NAT,Y90-94,NR,M,CZ	12246 	11696 	11067 	10312 	: 
NAT,Y90-94,NR,M,DE	148103 	137962 	130497 b	124451 	: 
NAT,Y90-94,NR,M,DK	9908 	9582 	9357 	9008 	: 
NAT,Y90-94,NR,M,EE	1165 	1076 	955 b	852 	: 
NAT,Y90-94,NR,M,EL	32274 	28439 	25820 	23743 	: 
NAT,Y90-94,NR,M,ES	114272 	107849 	102921 	95320 	: 
NAT,Y90-94,NR,M,FI	9767 	9174 	8399 	7705 	: 
NAT,Y90-94,NR,M,FR	166639 p	162725 p	158186 p	147288 	: 
NAT,Y90-94,NR,M,HR	4035 	3784 	3677 	3572 	: 
NAT,Y90-94,NR,M,HU	11360 	11124 	10993 	10853 	: 
NAT,Y90-94,NR,M,IE	5305 	4503 	4157 	4035 	: 
NAT,Y90-94,NR,M,IS	529 	514 	486 	487 	: 
NAT,Y90-94,NR,M,IT	159531 e	153536 	150450 	140188 	: 
NAT,Y90-94,NR,M,LI	24 	27 	27 	31 	: 
NAT,Y90-94,NR,M,LT	3117 	2931 	2816 	2636 	: 
NAT,Y90-94,NR,M,LU	561 b	515 	500 	503 	: 
NAT,Y90-94,NR,M,LV	1195 	1189 	1107 	1019 	: 
NAT,Y90-94,NR,M,MT	630 	567 	539 	500 	: 
NAT,Y90-94,NR,M,NL	27342 	26150 	25449 	23958 	: 
NAT,Y90-94,NR,M,NO	10362 	10015 	9794 	9454 	: 
NAT,Y90-94,NR,M,PL	44141 ep	41313 ep	38099 p	34921 p	: 
NAT,Y90-94,NR,M,PT	18634 	18498 	18494 	17733 	: 
